date,pm25,temp,rh,psfc,wnd_dir,wnd_spd
20130101 00:00:00,30.37,275.43,37.25,95350.46,214.8798663,6.277786234
20130101 01:00:00,30.416875000000005,275.3466666666667,36.145833333333336,95345.37145833335,216.06848,6.2105025011875
20130101 02:00:00,30.396315789473686,275.271960670908,35.193030653556974,95350.08463851939,217.1535378,6.156125605515327
20130101 03:00:00,30.174511481802426,275.1980666883304,34.3233679953784,95358.88141915802,216.8698976,6.112085625262276
20130101 04:00:00,29.98572465174173,275.1492417163821,33.2666067338243,95367.46026327,215.5964186,6.008205000564549
20130101 05:00:00,29.66142744848704,275.1026531978612,32.14750566506941,95376.58721509376,214.3543367,5.954009549236568
20130101 06:00:00,29.375295539894324,275.02075344105697,31.19986972157721,95389.47736319267,215.1834215,5.897275157034503
20130101 07:00:00,28.855095332413594,274.9401006114421,30.343654156251976,95403.82839399292,206.7026709,5.846071653884301
20130101 08:00:00,28.128343632345562,274.85217970969774,29.63833948884109,95405.32606473088,199.9292824,5.787070760988976
20130101 09:00:00,28.535924614618335,274.9112761398781,30.473069339068342,95401.96601101085,223.4088597,5.256697187678422
20130101 10:00:00,29.76239342481418,274.95241445845426,31.416090160185988,95396.39524301552,245.6298799,4.727383518191192
20130101 11:00:00,30.719812916986363,275.0912760365981,32.19845057488922,95387.04888007377,7.016501745,4.212151828376355
20130101 12:00:00,31.277148287387224,275.3292792845362,32.71363839363889,95369.80979666703,37.51911382,3.8736464474770007
20130101 13:00:00,31.420335149222886,275.6383028642342,32.987312851250536,95349.44185574714,39.06583454,3.654114485301925
20130101 14:00:00,31.411330261228247,275.97700945187995,33.097463735313866,95329.11273190407,38.61288297,3.4582645922774313
20130101 15:00:00,31.35253845384137,276.3335624875815,33.10425555962419,95309.05830556748,31.42956561,3.3346911811945064
20130101 16:00:00,31.245628804311686,276.68267522922935,33.04890163412065,95289.75212693184,35.20707998,3.259135243481904
20130101 17:00:00,31.08238567122793,277.00154998628705,32.965623860185566,95274.35445622567,34.78312037,3.1780612038453784
20130101 18:00:00,31.27537777731121,277.2600433496703,32.97210278903892,95263.80976918024,23.93957066,3.113681105669164
20130101 19:00:00,31.765907181444458,277.4178092557417,33.14149838483141,95257.5108174791,20.59072789,2.997309721866653
20130101 20:00:00,32.33938999830559,277.43544626184934,33.8799767862828,95254.97347481744,145.6697828,2.7552172154334063
20130101 21:00:00,33.035398309320826,277.3701881924282,34.7339699148042,95255.84808006583,241.5429834,2.6347651134848387
20130101 22:00:00,34.07584223189667,277.25763539012183,35.472578461972766,95259.6547616916,299.335267,2.5178428739662384
20130101 23:00:00,35.49339802159278,277.08579548594827,36.26417971208194,95268.07871932488,334.6803131,2.380102662189843
20130102 00:00:00,37.25820516111573,276.8760465731211,37.09153932306422,95277.18856070502,330.1540681,2.2911573101886478
20130102 01:00:00,39.34151041900865,276.62978702573025,37.977594282916805,95287.7904980332,18.3056132,2.3372852746649997
20130102 02:00:00,41.7304544505195,276.3445829293756,38.92378455689239,95301.90944592877,42.18180757,2.578368721347017
20130102 03:00:00,44.70220535802435,276.02441048218753,39.87743415152731,95319.46653602616,47.33450644,2.872784237535064
20130102 04:00:00,48.346733417259095,275.6507684968337,41.028162022603794,95340.44375081573,48.17983012,3.1802573686528715
20130102 05:00:00,52.183913856962036,275.2132448661004,42.45484919174227,95365.50655354085,48.71197376,3.4551550492951004
20130102 06:00:00,55.583132080268804,274.7362128107776,44.08542088613708,95398.31184006797,45.4053879,3.6750369466436514
20130102 07:00:00,58.24430345746246,274.2456848205561,45.77242515164283,95435.96126682377,45.77327032,3.854564544496213
20130102 08:00:00,60.22220064268057,273.7418737388684,47.36679344847682,95477.18597797869,39.58493862,3.9797897624300935
20130102 09:00:00,61.50112292182218,273.4935417846242,49.6303670391996,95523.79859301756,54.21102654,4.272287715474654
20130102 10:00:00,62.11245893290093,273.21839431220496,51.52551831592427,95573.88192805075,52.41194774,4.518236571870884
20130102 11:00:00,62.11898664983101,272.97607957517357,52.701104194728,95626.03290980193,55.28495555,4.7513350297305434
20130102 12:00:00,61.75020535229817,272.7995201035803,53.02712292476742,95677.65214421607,55.50330195,4.980626147979022
20130102 13:00:00,61.139707347120854,272.67679590520714,52.80939397351133,95725.61605129887,59.04990158,5.165502441809979
20130102 14:00:00,60.346637963497926,272.58551972842446,52.32759627050945,95773.36761350822,54.05072168,5.274299681994178
20130102 15:00:00,59.42696169423388,272.52201712915104,51.698178023632536,95820.51613569164,51.88394156,5.355526111008878
20130102 16:00:00,58.49507931240198,272.4664350707452,51.04161696974574,95869.20162361508,52.71050029,5.409505087721762
20130102 17:00:00,57.60051415688673,272.39084218129136,50.50450096723436,95919.31326920053,53.0920826,5.460522251223998
20130102 18:00:00,56.85664912797003,272.26159128423706,50.15854926810565,95972.16719983311,51.10803832,5.486940947961392
20130102 19:00:00,56.28472906400303,272.07921197877033,49.947686795382644,96026.21154899815,53.21507935,5.4793115412372755
20130102 20:00:00,55.82803359823295,271.8711935111426,49.801235112386934,96080.5505835139,62.61649336,5.415158917722777
20130102 21:00:00,55.37685014180995,271.65523563480406,49.62615646492629,96136.18361927081,64.97444241,5.29904411425946
20130102 22:00:00,54.960023016546685,271.44422565646903,49.48526554056977,96191.53880689006,52.39792778,5.122025038994003
20130102 23:00:00,54.60961814055147,271.2368990742093,49.29659670518971,96246.94576738543,48.91033781,4.9327719072281155
20130103 00:00:00,54.366359168644436,271.0337316216477,49.04463311134551,96298.75956783415,46.62812384,4.754156049989911
20130103 01:00:00,54.17813933768629,270.83191164817373,48.78260988656442,96346.42156554307,45.1465362,4.592507151773205
20130103 02:00:00,54.02490783545147,270.63373888480504,48.53406450418151,96391.62139581554,41.51672853,4.418148283872206
20130103 03:00:00,54.00505532284414,270.4405102517728,48.355400484404555,96435.964978234,35.80641775,4.260912225009514
20130103 04:00:00,54.09371871988173,270.24774788668856,48.26589042597048,96476.03273841432,39.27216468,4.105208398527352
20130103 05:00:00,54.24388507669738,270.0513519744335,48.27673939932479,96512.13655228507,31.3902681,3.9408486356841754
20130103 06:00:00,54.64607405162618,269.8491829727044,48.414403550089126,96548.44534792684,16.73359422,3.7514625685318825
20130103 07:00:00,55.28033635031245,269.6465479885508,48.62159433753967,96581.76782410486,10.59942372,3.5889966394592068
20130103 08:00:00,56.145372909360184,269.4402441764792,48.920848733819284,96617.50755777427,15.69779252,3.4276267468208976
20130103 09:00:00,57.40534433579863,269.34990757869616,51.498037755676634,96648.25259766495,34.96512077,3.291936676366539
20130103 10:00:00,58.08427479560672,269.26610297484007,53.32271979019786,96676.01754818723,34.1458198,3.2233414601911794
20130103 11:00:00,58.05735193181431,269.22050841167106,52.82234042899508,96698.74483667745,27.89727103,3.1651310534119896
20130103 12:00:00,57.71706044174652,269.22771226562793,51.4802578063483,96711.59588181999,27.22867918,3.0968361855606275
20130103 13:00:00,57.2232877664599,269.2850211716609,49.9193611377855,96716.37217166233,18.27490516,3.0298443122471848
20130103 14:00:00,56.73889058104573,269.3899685186883,48.323865277688675,96715.92485776957,20.23527117,3.0047444979045146
20130103 15:00:00,56.34588778996633,269.53466748146093,46.83076970227024,96704.97335896669,26.37842063,2.9839372752561832
20130103 16:00:00,56.12122194373269,269.6998254041881,45.569925091170866,96690.01324669448,30.22698675,2.969221407679222
20130103 17:00:00,56.174139763309164,269.8653135325798,44.61805337655682,96672.70005698998,39.72828367,2.9594473015956515
20130103 18:00:00,56.7005816174847,269.9941713923846,44.01996755898421,96655.57426720977,40.89816131,3.007575249122885
20130103 19:00:00,57.944825289683315,270.02032786956596,43.81686986535172,96642.27286205976,39.04793502,3.154796670661479
20130103 20:00:00,59.43075292099669,269.96974116904437,43.8925603813163,96628.57718772428,43.0136593,3.29454592222057
20130103 21:00:00,60.85805816464957,269.8839113881016,44.03597409237051,96615.84906669297,46.92338918,3.3344770960919226
20130103 22:00:00,62.16572452654903,269.7729004184669,44.15501578563592,96603.67726070175,44.87124566,3.319409121368781
20130103 23:00:00,63.410741945919106,269.6467567911347,44.23882153567398,96591.0655269541,35.16214903,3.2523389500231112
20130104 00:00:00,64.59417198147193,269.5099052473368,44.2990526904845,96574.79531009104,35.15417763,3.2004473435879746
20130104 01:00:00,65.72981254771247,269.36881785103344,44.36246104538404,96552.36318563076,32.84234967,3.124216618730545
20130104 02:00:00,66.77744263652323,269.2294443411772,44.46886883471384,96528.472176969,28.54424732,3.0398638334498065
20130104 03:00:00,67.8387252703497,269.09404919876664,44.62122894424292,96504.8317687674,36.36036363,2.958457072486365
20130104 04:00:00,68.87972202384545,268.9615094840835,44.790205728168424,96479.78284684128,35.94760208,2.8906520104955806
20130104 05:00:00,69.88765393090019,268.8291905395445,44.947224450774264,96454.39258985543,30.76854168,2.820366983620973
20130104 06:00:00,70.8988349890919,268.69306772383027,45.09885543698775,96432.43492576231,24.79358144,2.7682676771617785
20130104 07:00:00,71.91942201702926,268.5502412407483,45.22550756251335,96412.19927839836,26.91655462,2.721700479313963
20130104 08:00:00,72.94866867638154,268.40685470833574,45.32117853953351,96394.10383122474,36.22218261,2.659581939812423
20130104 09:00:00,74.26538802903438,268.31741035741175,45.41878899289865,96370.68639769791,49.30446896,2.5522152970973284
20130104 10:00:00,75.07295418761292,268.25515607357994,45.35562351873284,96345.21353997308,34.82448916,2.460018465701104
20130104 11:00:00,75.55315396602533,268.2659533937294,45.12216160908099,96318.11504614985,25.48071795,2.3765748867246717
20130104 12:00:00,75.60814759791921,268.36235767150487,44.76408949810657,96286.67557363721,14.03624347,2.321640860973894
20130104 13:00:00,75.40493958542784,268.540706153085,44.33943590984786,96248.05103732013,23.80594352,2.314280614403028
20130104 14:00:00,75.10593296172912,268.78081946847715,43.823115896616926,96207.99462652384,32.97472039,2.3246370748381384
20130104 15:00:00,74.65796686815341,269.0713429319829,43.226478439376386,96164.2626033815,31.22840028,2.3763307162762737
20130104 16:00:00,74.01774630038702,269.385823736931,42.65281678623648,96117.43996837747,30.48443883,2.4322639178407077
