id,predict_data,mse,rmse
0,"[ 37.343674  37.889977  38.72875   38.774975  40.505512  38.378757
  41.159344  42.02068   42.468666  43.735245  45.640934  46.761806
  46.30688   49.48816   50.47879   53.09199   55.88637   60.545113
  61.7902    65.24761   67.29036   70.80126   72.89128   75.60807
  78.45336   81.720764  86.16511   90.11029   93.883064  98.51808
 102.14191  105.372215 108.03278  110.86682  112.73411  114.4421
 115.5995   119.33551  122.46884  124.99914  126.146645 128.58652
 130.82573  133.14989  134.52718  135.9418   136.85048  139.0034
 140.20766  141.08301  141.45288  143.00618  143.4481   143.26205
 144.14986  143.45601  144.23146  144.54486  143.6382   143.23618
 143.11989  142.37546  141.42514  140.74748  138.14003  137.20355
 135.5925   134.52975  132.56284  130.75214  129.19673  128.19199
 126.167465 124.60391  124.51435  123.7147   122.010895 120.48167
 118.62384  116.39895  114.332344 112.077095 109.70291  107.49026
 104.89388  102.26133   99.72598   96.76518   95.79046   94.69674
  92.485374  89.785126  87.71271   85.830025  84.297295  81.66855
  78.80816   76.10749   74.336334  72.96657   70.661766  70.1277
  69.355606  67.62651   65.37984   64.54996   63.58394   61.90371
  60.443768  59.086674  57.7479    56.368507  54.13187   53.683887
  52.114937  51.630436  51.275333  49.66087   49.470276  48.976078]",1972.710966,44.41521097
1,"[ 23.38751   24.502247  26.22942   26.81688   29.41272   28.302828
  32.404625  34.70897   35.908745  37.831112  39.96768   41.634365
  42.246025  45.233643  46.893745  49.374866  52.780827  57.126648
  59.73158   63.912174  66.12012   69.32959   71.751335  74.21936
  76.99064   80.2255    84.40633   87.78733   91.53645   95.70292
  98.85359  102.48511  105.56753  107.89184  109.51676  111.01686
 111.23827  114.90026  117.19213  119.15914  119.70302  121.32814
 123.099724 124.95675  125.90614  127.13471  127.80294  129.48857
 129.98917  130.47789  130.77798  131.36418  130.98448  130.63683
 130.66199  129.94087  130.11676  129.96815  129.55447  128.75746
 127.99021  127.16541  126.59794  125.56076  123.29902  121.6294
 119.470955 117.75651  115.67244  113.71239  111.92447  110.39478
 108.663956 107.31766  106.16154  104.959785 103.123184 101.38308
  99.14073   96.42831   94.10299   92.15883   88.84764   86.87459
  83.84799   81.54883   78.33551   75.915565  74.14329   73.00945
  70.62478   67.748405  65.69521   63.764587  62.295235  59.055614
  57.095657  54.877342  53.113346  51.180912  49.418594  48.756203
  47.733635  46.304203  43.900974  43.19797   42.62373   41.597046
  40.00459   39.669815  38.7565    38.135956  36.792156  36.380314
  35.040592  35.226246  34.645676  33.876915  33.689842  33.222046]",593.8612555,24.36926867
2,"[ 28.838861  30.571072  33.347275  34.531734  37.723602  37.983627
  42.79094   46.094093  47.82055   50.061913  52.232353  54.368782
  55.63314   57.884064  59.471004  61.4919    64.65766   67.90741
  71.10009   74.06803   76.3618    78.5613    80.60138   81.880104
  84.04857   86.24507   89.021385  91.22673   93.48329   96.452095
  98.19978  100.95715  103.202934 104.41756  105.251144 104.96523
 104.44655  106.82745  108.13931  108.28876  108.04203  108.194305
 109.02869  109.84737  109.886444 110.368576 110.23844  110.91419
 111.03833  110.60945  110.6058   110.184074 109.31341  108.27835
 107.90184  107.11696  106.54335  106.11078  105.55487  104.62403
 103.13735  102.314865 102.094505 100.8466    99.25067   97.32592
  95.09811   93.09254   91.578094  89.522484  87.784     85.83947
  84.51821   83.64524   81.88707   80.60446   78.64874   77.26306
  75.15339   72.196014  70.06335   68.18248   64.93084   62.9656
  60.636013  58.814873  55.719555  53.957714  51.82538   50.748436
  48.747692  46.52112   44.077045  42.71363   41.43578   39.053947
  37.512054  36.28533   34.95175   33.69278   33.215286  32.797615
  31.393227  30.54771   29.369862  28.846466  28.919092  29.571747
  28.842358  29.363218  29.93693   29.951077  30.129807  29.94089
  29.924225  31.031115  30.878542  31.731203  32.03997   32.267227]",97.15898487,9.856925731
3,"[ 64.348015  66.85361   70.85997   72.67157   76.47879   78.404015
  83.45812   87.34933   89.47349   91.53027   93.5806    95.935616
  97.40965   98.3891    99.04803  100.25915  102.07295  103.372955
 106.11319  105.966965 107.6363   108.134056 108.88319  107.888885
 108.39058  108.615524 108.5104   108.42626  107.674416 108.32907
 107.34312  107.62011  107.51229  106.49407  105.40337  101.76206
 100.19455   99.67865   99.087685  96.016426  94.28803   91.92809
  91.00281   89.54716   87.511604  86.16659   84.23789   82.92656
  82.196304  80.18207   79.2033    77.1706    75.48841   73.15401
  72.119606  70.91887   68.92764   67.851204  66.38803   65.054054
  62.53275   61.51999   61.34668   59.705696  58.90933   57.00804
  54.995975  52.86615   52.32814   50.304325  48.651787  46.401867
  45.606884  45.548695  43.44281   42.297344  40.296974  39.741005
  38.360542  35.755886  34.276207  32.735096  30.5724    28.858908
  28.319027  27.441452  25.561592  25.04843   23.204617  22.727077
  21.984558  21.532162  19.126146  19.257639  18.688826  18.651833
  17.989426  18.807467  18.677084  19.554926  21.496145  22.03339
  20.832134  21.439047  23.22226   23.455566  25.011013  28.554384
  30.071213  32.059307  35.330143  36.3296    39.15021   39.89617
  42.338894  45.166782  46.357513  49.67076   51.277092  53.002895]",248.6480432,15.76857772
4,"[106.44982  108.646965 112.27529  113.57445  116.94832  118.24276
 122.5114   125.647896 126.99899  128.2559   129.51921  130.87206
 131.4953   131.13196  130.78427  130.7834   131.29198  131.17049
 132.30098  130.63449  130.38773  129.39124  128.73094  126.35472
 125.14033  123.87353  121.96087  120.058876 117.92635  116.802284
 113.78952  112.20856  110.31912  107.40266  104.65247   99.80744
  96.58035   94.52701   92.0329    87.55575   84.62053   81.01603
  78.849075  75.84159   72.08391   69.325455  66.19095   63.640522
  61.374203  58.621243  56.771458  53.81181   51.19819   48.57153
  46.802372  45.26174   42.550617  40.600426  39.000275  37.053806
  34.13459   32.83166   32.782158  30.97278   30.52062   28.862696
  27.303541  25.464521  25.314957  23.939274  22.667938  21.038397
  21.176973  22.00755   20.278723  19.755651  18.609545  18.90471
  18.558298  17.276289  17.018469  16.990759  16.10582   16.140202
  16.885923  17.644676  17.114574  18.352875  17.651487  18.615162
  19.556147  20.748238  20.224724  21.972359  22.9368    24.234587
  25.849548  28.330254  29.657341  31.69133   35.203293  36.89152
  37.232006  39.596016  42.81933   44.44122   47.511593  52.15457
  54.82239   58.353176  62.45035   64.528244  68.39093   70.070984
  73.13717   76.93725   78.78474   82.96151   84.85674   86.912186]",454.708461,21.32389413
5,"[ 97.48221    97.857285   99.55642    99.59538   101.137695  100.26758
 102.72615   103.83132   103.687996  103.67463   103.72474   103.684814
 102.6015    101.556      99.89314    99.040184   98.712364   97.901726
  97.326294   95.470856   94.14631    92.7424     91.33415    88.71641
  87.22643    85.20938    83.1812     81.16771    78.62724    77.4738
  74.04865    72.23802    70.27067    67.48651    64.76878    60.69948
  57.6433     55.62537    53.220955   49.475956   46.9427     43.836117
  42.11245    39.490948   36.330452   34.377907   31.682102   29.688873
  27.936007   25.647692   24.050482   22.190454   20.543472   18.679771
  17.590963   16.91674    15.405879   14.817609   14.3842535  13.758816
  12.374341   12.06282    12.490687   11.909801   12.094529   12.03388
  11.758025   11.422184   12.632237   12.944873   13.595986   14.34776
  15.975034   18.174788   18.315844   19.186684   19.615757   21.21446
  22.455898   22.95826    24.186321   25.710703   26.771603   28.986528
  31.621994   33.742714   35.050434   37.2132     38.281525   40.554737
  42.54442    44.674282   45.130627   47.590137   49.316086   51.33982
  53.832275   56.74735    58.7847     61.28059    64.53313    66.64323
  67.975876   70.42018    73.23819    74.52818    76.83623    80.28229
  82.2299     85.21122    88.22619    89.78265    92.37186    93.80504
  95.80938    98.6106     99.79868   101.863205  102.43938   103.187386 ]",242.1755518,15.56199061
6,"[ 1.20573898e+02  1.19539009e+02  1.19594673e+02  1.18326492e+02
  1.18354561e+02  1.14905235e+02  1.15729065e+02  1.14733986e+02
  1.12895226e+02  1.11797142e+02  1.10736649e+02  1.09054443e+02
  1.06112953e+02  1.04306335e+02  1.01399811e+02  9.95304947e+01
  9.82213745e+01  9.70002441e+01  9.39717407e+01  9.17966461e+01
  8.86740952e+01  8.66245193e+01  8.41963043e+01  8.12774353e+01
  7.90469666e+01  7.60550995e+01  7.37754974e+01  7.13773727e+01
  6.86579437e+01  6.71255646e+01  6.29846954e+01  6.02677307e+01
  5.74242477e+01  5.40988388e+01  5.08142662e+01  4.72517204e+01
  4.33976097e+01  4.12388535e+01  3.82420235e+01  3.48578262e+01
  3.20501175e+01  2.92212296e+01  2.72465229e+01  2.43820629e+01
  2.07449818e+01  1.84510155e+01  1.54147692e+01  1.33609381e+01
  1.09924755e+01  8.70301723e+00  6.50831032e+00  5.21736717e+00
  3.57641792e+00  1.98587298e+00  1.04236233e+00  2.93684125e-01
 -7.30577052e-01 -1.33928823e+00 -1.47025514e+00 -1.93247664e+00
 -2.56207776e+00 -2.77098274e+00 -2.29630828e+00 -2.37152624e+00
 -2.39786029e+00 -1.45644033e+00 -8.29695761e-01 -9.33232084e-02
  1.56437826e+00  2.96434975e+00  4.66303539e+00  7.21363354e+00
  9.83960438e+00  1.28552923e+01  1.46176891e+01  1.66384411e+01
  1.84681931e+01  2.11112518e+01  2.36911278e+01  2.60833626e+01
  2.88231564e+01  3.19150772e+01  3.47941551e+01  3.92784500e+01
  4.34591789e+01  4.71685486e+01  5.02689781e+01  5.35633507e+01
  5.67421227e+01  6.06760712e+01  6.42022324e+01  6.75717316e+01
  7.00273132e+01  7.37500153e+01  7.69797211e+01  7.99594345e+01
  8.41049194e+01  8.77611160e+01  9.11427155e+01  9.43615417e+01
  9.77909317e+01  1.01046051e+02  1.04280914e+02  1.07717865e+02
  1.10536430e+02  1.12750832e+02  1.15474365e+02  1.18164795e+02
  1.20157616e+02  1.23442986e+02  1.25720955e+02  1.27541290e+02
  1.29118530e+02  1.31003860e+02  1.32125504e+02  1.34514526e+02
  1.35739792e+02  1.36606140e+02  1.36459351e+02  1.36474686e+02]",134.3854443,11.59247361
7,"[110.26053    107.85841    106.315575   104.11091    102.55976
  97.740616    96.93214     94.45174     91.48704     89.44188
  87.445076    84.84418     80.74442     78.356026    74.78171
  72.29995     70.53277     68.79816     64.87096     62.709835
  59.078945    56.697006    53.802795    50.956966    48.739353
  45.460346    43.35798     41.150417    38.51718     37.144577
  33.169056    30.669577    28.087023    25.245613    22.41835
  19.803833    16.364721    14.772754    12.383892    10.001763
   7.9932356    6.091113     4.894089     2.9870985    0.42101046
  -0.77315533  -2.8354576   -3.9420173   -5.488887    -6.93221
  -8.28012     -8.360259    -8.817294    -9.355165    -9.292631
  -8.966788    -8.633435    -7.912       -6.882306    -6.1385827
  -5.458839    -4.788261    -3.6587186   -2.646557    -1.8649741
   0.24524932   1.9338418    3.7694542    6.4193807    9.021999
  12.143759    16.173714    19.831194    23.66202     26.723911
  29.713558    32.599194    36.02694     39.518517    42.78433
  46.46326     50.33787     54.275494    59.81588     64.73887
  69.01189     72.765396    76.38718     80.283066    84.599724
  88.51808     92.0617      94.75426     98.4915     101.89783
 104.83462    109.03945    112.35024    115.64651    118.55804
 121.36299    124.3221     127.584915   130.60841    132.647
 134.2603     136.00862    137.44641    138.37497    140.69441
 141.76367    142.82367    143.08778    144.34097    144.48337
 145.75334    146.10193    145.4293     144.0838     142.98743   ]",189.3584968,13.76075931
8,"[ 71.77752    68.8427     66.545616   64.34699    62.073566   57.882442
  56.37123    53.808765   50.943882   48.615612   46.50121    44.242195
  40.23189    37.929863   34.838547   32.58545    31.166008   29.32918
  26.500553   25.080677   22.353985   20.319042   17.768166   15.654392
  14.088686   11.738731   10.342475    8.84674     7.0102434   6.187717
   3.4533534   2.325011    1.1022699  -0.3526296  -1.8966917  -3.0515234
  -5.2455606  -5.5187936  -6.482732   -7.250301   -7.797572   -8.203437
  -7.84844    -7.952618   -8.375517   -7.5945573  -7.587959   -6.98303
  -6.8292923  -6.642768   -6.1165037  -4.86307    -3.6577137  -2.6171088
  -1.2404345   0.7800899   2.758754    5.3296046   7.8977985  10.030738
  11.978418   13.695215   15.728024   17.734192   19.830935   22.557589
  24.86085    27.103848   30.538658   33.80109    37.800995   42.116898
  46.110863   50.078255   53.36972    56.461      59.432323   62.702915
  66.00132    68.524925   71.911156   75.25951    78.69236    83.38609
  87.29571    90.63726    93.26406    96.04332    98.72427   101.733765
 104.5975    106.76505   107.964485  110.113075  112.30251   113.64641
 116.33329   118.11446   119.74471   121.11383   122.57013   123.78206
 125.149864  126.55008   127.183876  127.13732   126.9517    126.903885
 126.04381   126.69497   126.43245   126.219955  125.35758   125.38108
 124.69442   124.820885  123.76355   121.96461   119.69765   117.71721  ]",420.4383831,20.5045942
9,"[ 41.754173  39.819565  38.29685   36.951443  35.77516   32.808456
  32.5168    31.233103  29.604761  28.376225  27.57481   26.66941
  23.947813  23.391386  21.997759  21.366959  21.512793  21.622011
  20.762383  21.408503  20.543911  20.341356  19.410366  19.219978
  19.169699  19.119167  19.822416  20.208162  20.644566  21.550737
  21.383846  22.297094  22.9349    23.369854  23.421988  23.97797
  23.147718  24.814734  25.568993  26.615726  27.15402   28.3276
  29.95807   31.400938  32.49302   34.323395  35.662395  37.51822
  38.620506  39.85631   41.19603   43.038166  44.61204   46.09608
  47.77907   49.744774  52.06529   54.637825  56.974426  58.806664
  60.599426  61.938824  63.530422  65.08978   66.37936   68.11011
  69.36308   70.624466  72.65498   74.59701   77.19129   79.84186
  82.10144   84.35195   86.48979   88.303375  89.779335  91.32312
  92.81598   93.353714  94.81704   96.162125  97.32856   99.45729
 100.5489   101.58817  101.82798  102.48148  103.21687  104.274475
 104.9827   104.823326 104.38372  104.410545 104.87057  103.92643
 104.36368  104.02295  103.74568  103.32691  103.032616 102.77361
 102.53606  102.26937  101.30178  100.32244   99.05001   97.8312
  95.90255   95.36735   94.15237   93.18206   91.49695   90.89144
  89.5349    89.136765  87.60832   85.50785   83.557236  81.70628 ]",319.1455028,17.86464393
